Thời gian,Lưu lượng(m3/h)(*),Áp lực(m),Tổng Thuận(m3),Tổng Nghịch(m3),Áp Lực (bar),Unnamed: 6
2/14/2023 12:00,160,16.0,"2,814,838","6,657",1.6,1402202312
2/14/2023 13:00,152,15.5,"2,814,989","6,657",1.55,1402202313
2/14/2023 14:00,148,16.0,"2,815,130","6,658",1.6,1402202314
2/14/2023 15:00,148,15.5,"2,815,261","6,658",1.55,1402202315
2/14/2023 16:00,148,15.5,"2,815,391","6,658",1.55,1402202316
2/14/2023 17:00,148,14.5,"2,815,537","6,658",1.45,1402202317
2/14/2023 18:00,160,14.0,"2,815,683","6,658",1.4,1402202318
2/14/2023 19:00,136,14.5,"2,815,828","6,659",1.45,1402202319
2/14/2023 20:00,152,15.0,"2,815,974","6,659",1.5,1402202320
2/14/2023 21:00,156,15.0,"2,816,122","6,660",1.5,1402202321
2/14/2023 22:00,144,15.0,"2,816,258","6,660",1.5,1402202322
2/14/2023 23:00,124,15.0,"2,816,381","6,660",1.5,1402202323
2/15/2023 0:00,96,15.0,"2,816,494","6,660",1.5,1502202300
2/15/2023 1:00,112,16.0,"2,816,602","6,660",1.6,1502202301
2/15/2023 2:00,112,16.5,"2,816,712","6,660",1.65,1502202302
2/15/2023 3:00,108,17.0,"2,816,821","6,660",1.7,1502202303
2/15/2023 4:00,100,17.0,"2,816,923","6,660",1.7,1502202304
2/15/2023 5:00,104,16.5,"2,817,027","6,660",1.65,1502202305
2/15/2023 6:00,120,16.5,"2,817,144","6,660",1.65,1502202306
2/15/2023 7:00,124,14.5,"2,817,263","6,660",1.45,1502202307
2/15/2023 8:00,148,15.5,"2,817,408","6,660",1.55,1502202308
2/15/2023 9:00,144,16.5,"2,817,563","6,660",1.65,1502202309
2/15/2023 10:00,144,17.5,"2,817,706","6,660",1.75,1502202310
2/15/2023 11:00,140,17.0,"2,817,858","6,660",1.7,1502202311
2/15/2023 12:00,136,16.5,"2,817,992","6,661",1.65,1502202312
2/15/2023 13:00,136,16.5,"2,818,129","6,661",1.65,1502202313
2/15/2023 14:00,124,16.5,"2,818,258","6,661",1.65,1502202314
2/15/2023 15:00,128,16.5,"2,818,382","6,661",1.65,1502202315
2/15/2023 16:00,136,16.0,"2,818,512","6,661",1.6,1502202316
2/15/2023 17:00,120,15.0,"2,818,650","6,661",1.5,1502202317
2/15/2023 18:00,148,15.5,"2,818,796","6,661",1.55,1502202318
2/15/2023 19:00,160,15.0,"2,818,942","6,661",1.5,1502202319
2/15/2023 20:00,152,14.5,"2,819,087","6,661",1.45,1502202320
2/15/2023 21:00,128,15.0,"2,819,228","6,661",1.5,1502202321
2/15/2023 22:00,132,15.0,"2,819,355","6,661",1.5,1502202322
2/15/2023 23:00,112,14.5,"2,819,472","6,661",1.45,1502202323
2/16/2023 0:00,112,15.0,"2,819,578","6,661",1.5,1602202300
2/16/2023 1:00,96,16.0,"2,819,684","6,661",1.6,1602202301
2/16/2023 2:00,108,17.0,"2,819,788","6,661",1.7,1602202302
2/16/2023 3:00,104,17.0,"2,819,891","6,661",1.7,1602202303
2/16/2023 4:00,100,17.5,"2,819,994","6,661",1.75,1602202304
2/16/2023 5:00,100,17.0,"2,820,100","6,661",1.7,1602202305
2/16/2023 6:00,108,15.5,"2,820,202","6,661",1.55,1602202306
2/16/2023 7:00,128,14.0,"2,820,332","6,661",1.4,1602202307
2/16/2023 8:00,128,15.0,"2,820,471","6,661",1.5,1602202308
2/16/2023 9:00,140,14.5,"2,820,604","6,662",1.45,1602202309
2/16/2023 10:00,140,15.0,"2,820,737","6,662",1.5,1602202310
2/16/2023 11:00,128,14.5,"2,820,885","6,662",1.45,1602202311
2/16/2023 12:00,132,14.5,"2,821,031","6,662",1.45,1602202312
2/16/2023 13:00,148,15.0,"2,821,170","6,662",1.5,1602202313
2/16/2023 14:00,128,14.5,"2,821,299","6,662",1.45,1602202314
2/16/2023 15:00,152,17.0,"2,821,420","6,663",1.7,1602202315
2/16/2023 16:00,160,17.0,"2,821,572","6,663",1.7,1602202316
2/16/2023 17:00,140,14.0,"2,821,710","6,663",1.4,1602202317
2/16/2023 18:00,124,13.5,"2,821,836","6,663",1.35,1602202318
2/16/2023 19:00,156,14.0,"2,821,982","6,663",1.4,1602202319
2/16/2023 20:00,144,14.0,"2,822,125","6,664",1.4,1602202320
2/16/2023 21:00,144,14.0,"2,822,268","6,664",1.4,1602202321
2/16/2023 22:00,128,14.0,"2,822,394","6,664",1.4,1602202322
2/16/2023 23:00,112,14.0,"2,822,517","6,664",1.4,1602202323
2/17/2023 0:00,108,15.0,"2,822,626","6,664",1.5,1702202300
2/17/2023 1:00,108,15.5,"2,822,739","6,664",1.55,1702202301
2/17/2023 2:00,108,16.0,"2,822,850","6,664",1.6,1702202302
2/17/2023 3:00,108,17.0,"2,822,957","6,664",1.7,1702202303
2/17/2023 4:00,108,17.0,"2,823,065","6,664",1.7,1702202304
2/17/2023 5:00,104,16.0,"2,823,172","6,664",1.6,1702202305
2/17/2023 6:00,124,15.5,"2,823,291","6,664",1.55,1702202306
2/17/2023 7:00,136,14.0,"2,823,425","6,664",1.4,1702202307
2/17/2023 8:00,148,14.5,"2,823,564","6,664",1.45,1702202308
2/17/2023 9:00,136,14.5,"2,823,712","6,664",1.45,1702202309
2/17/2023 10:00,148,14.5,"2,823,858","6,664",1.45,1702202310
2/17/2023 11:00,124,14.5,"2,824,000","6,664",1.45,1702202311
2/17/2023 12:00,160,14.0,"2,824,153","6,664",1.4,1702202312
2/17/2023 13:00,156,14.5,"2,824,298","6,664",1.45,1702202313
2/17/2023 14:00,128,14.5,"2,824,427","6,665",1.45,1702202314
2/17/2023 15:00,132,15.0,"2,824,563","6,665",1.5,1702202315
2/17/2023 16:00,128,15.0,"2,824,703","6,665",1.5,1702202316
2/17/2023 17:00,132,14.0,"2,824,843","6,665",1.4,1702202317
2/17/2023 18:00,132,14.0,"2,824,981","6,665",1.4,1702202318
2/17/2023 19:00,144,14.5,"2,825,127","6,666",1.45,1702202319
2/17/2023 20:00,148,14.5,"2,825,279","6,666",1.45,1702202320
2/17/2023 21:00,148,15.0,"2,825,427","6,666",1.5,1702202321
2/17/2023 22:00,128,14.5,"2,825,555","6,666",1.45,1702202322
2/17/2023 23:00,112,14.0,"2,825,669","6,666",1.4,1702202323
2/18/2023 0:00,124,15.0,"2,825,783","6,666",1.5,1802202300
2/18/2023 1:00,104,16.0,"2,825,898","6,666",1.6,1802202301
2/18/2023 2:00,112,16.5,"2,826,010","6,666",1.65,1802202302
2/18/2023 3:00,112,17.5,"2,826,119","6,666",1.75,1802202303
2/18/2023 4:00,108,17.0,"2,826,226","6,666",1.7,1802202304
2/18/2023 5:00,116,16.5,"2,826,334","6,666",1.65,1802202305
2/18/2023 6:00,128,15.5,"2,826,448","6,666",1.55,1802202306
2/18/2023 7:00,120,14.5,"2,826,575","6,666",1.45,1802202307
2/18/2023 8:00,160,15.0,"2,826,726","6,666",1.5,1802202308
2/18/2023 9:00,156,14.5,"2,826,873","6,666",1.45,1802202309
2/18/2023 10:00,136,14.5,"2,827,015","6,667",1.45,1802202310
2/18/2023 11:00,164,14.0,"2,827,170","6,667",1.4,1802202311
2/18/2023 12:00,148,14.0,"2,827,327","6,667",1.4,1802202312
2/18/2023 13:00,144,14.5,"2,827,476","6,668",1.45,1802202313
2/18/2023 14:00,124,14.5,"2,827,614","6,668",1.45,1802202314
2/18/2023 15:00,144,14.5,"2,827,753","6,668",1.45,1802202315
2/18/2023 16:00,136,14.0,"2,827,884","6,669",1.4,1802202316
2/18/2023 17:00,140,14.0,"2,828,028","6,669",1.4,1802202317
2/18/2023 18:00,156,14.0,"2,828,179","6,669",1.4,1802202318
2/18/2023 19:00,160,14.5,"2,828,329","6,669",1.45,1802202319
2/18/2023 20:00,168,15.0,"2,828,498","6,670",1.5,1802202320
2/18/2023 21:00,132,15.0,"2,828,643","6,671",1.5,1802202321
2/18/2023 22:00,132,14.5,"2,828,780","6,671",1.45,1802202322
2/18/2023 23:00,116,14.0,"2,828,908","6,671",1.4,1802202323
2/19/2023 0:00,104,15.0,"2,829,021","6,671",1.5,1902202300
2/19/2023 1:00,112,15.5,"2,829,134","6,671",1.55,1902202301
2/19/2023 2:00,116,16.5,"2,829,251","6,671",1.65,1902202302
2/19/2023 3:00,112,17.0,"2,829,365","6,671",1.7,1902202303
2/19/2023 4:00,104,17.5,"2,829,474","6,671",1.75,1902202304
2/19/2023 5:00,108,16.5,"2,829,586","6,671",1.65,1902202305
2/19/2023 6:00,108,16.0,"2,829,690","6,671",1.6,1902202306
2/19/2023 7:00,132,14.5,"2,829,809","6,671",1.45,1902202307
2/19/2023 8:00,140,13.0,"2,829,944","6,671",1.3,1902202308
2/19/2023 9:00,148,13.5,"2,830,098","6,671",1.35,1902202309
2/19/2023 10:00,136,13.5,"2,830,247","6,671",1.35,1902202310
2/19/2023 11:00,132,13.5,"2,830,392","6,671",1.35,1902202311
2/19/2023 12:00,156,14.0,"2,830,542","6,671",1.4,1902202312
2/19/2023 13:00,128,14.0,"2,830,680","6,672",1.4,1902202313
2/19/2023 14:00,144,14.5,"2,830,823","6,672",1.45,1902202314
2/19/2023 15:00,128,14.0,"2,830,966","6,672",1.4,1902202315
2/19/2023 16:00,112,14.0,"2,831,093","6,672",1.4,1902202316
2/19/2023 17:00,168,13.5,"2,831,239","6,672",1.35,1902202317
2/19/2023 18:00,144,14.0,"2,831,387","6,672",1.4,1902202318
2/19/2023 19:00,112,13.5,"2,831,529","6,673",1.35,1902202319
2/19/2023 20:00,132,14.0,"2,831,679","6,673",1.4,1902202320
2/19/2023 21:00,124,14.0,"2,831,807","6,673",1.4,1902202321
2/19/2023 22:00,120,13.5,"2,831,941","6,673",1.35,1902202322
2/19/2023 23:00,120,14.0,"2,832,063","6,673",1.4,1902202323
2/20/2023 0:00,104,14.5,"2,832,179","6,673",1.45,2002202300
2/20/2023 1:00,112,15.0,"2,832,293","6,673",1.5,2002202301
2/20/2023 2:00,108,16.0,"2,832,406","6,673",1.6,2002202302
2/20/2023 3:00,108,16.5,"2,832,517","6,673",1.65,2002202303
2/20/2023 4:00,104,16.5,"2,832,629","6,673",1.65,2002202304
2/20/2023 5:00,112,16.0,"2,832,742","6,673",1.6,2002202305
2/20/2023 6:00,112,15.0,"2,832,851","6,673",1.5,2002202306
2/20/2023 7:00,136,14.0,"2,832,980","6,673",1.4,2002202307
2/20/2023 8:00,132,14.5,"2,833,111","6,674",1.45,2002202308
2/20/2023 9:00,136,15.0,"2,833,257","6,674",1.5,2002202309
2/20/2023 10:00,136,14.0,"2,833,389","6,674",1.4,2002202310
2/20/2023 11:00,148,14.0,"2,833,532","6,674",1.4,2002202311
2/20/2023 12:00,160,14.5,"2,833,674","6,675",1.45,2002202312
2/20/2023 13:00,136,14.5,"2,833,821","6,675",1.45,2002202313
2/20/2023 14:00,136,15.0,"2,833,952","6,675",1.5,2002202314
2/20/2023 15:00,136,15.0,"2,834,085","6,675",1.5,2002202315
2/20/2023 16:00,140,15.0,"2,834,214","6,675",1.5,2002202316
2/20/2023 17:00,144,14.0,"2,834,356","6,675",1.4,2002202317
2/20/2023 18:00,160,13.5,"2,834,504","6,675",1.35,2002202318
2/20/2023 19:00,132,14.0,"2,834,648","6,676",1.4,2002202319
2/20/2023 20:00,140,13.5,"2,834,785","6,676",1.35,2002202320
2/20/2023 21:00,136,14.0,"2,834,935","6,676",1.4,2002202321
2/20/2023 22:00,144,14.0,"2,835,086","6,676",1.4,2002202322
2/20/2023 23:00,120,14.0,"2,835,205","6,676",1.4,2002202323
2/21/2023 0:00,116,14.5,"2,835,323","6,676",1.45,2102202300
2/21/2023 1:00,116,15.5,"2,835,437","6,676",1.55,2102202301
2/21/2023 2:00,108,16.0,"2,835,551","6,676",1.6,2102202302
2/21/2023 3:00,116,17.0,"2,835,663","6,676",1.7,2102202303
2/21/2023 4:00,112,17.0,"2,835,776","6,676",1.7,2102202304
2/21/2023 5:00,104,16.5,"2,835,884","6,676",1.65,2102202305
2/21/2023 6:00,124,16.0,"2,836,011","6,676",1.6,2102202306
2/21/2023 7:00,140,13.5,"2,836,142","6,676",1.35,2102202307
2/21/2023 8:00,136,14.0,"2,836,279","6,676",1.4,2102202308
2/21/2023 9:00,124,14.0,"2,836,413","6,677",1.4,2102202309
2/21/2023 10:00,128,13.5,"2,836,549","6,677",1.35,2102202310
2/21/2023 11:00,132,13.0,"2,836,685","6,677",1.3,2102202311
2/21/2023 12:00,132,13.0,"2,836,812","6,677",1.3,2102202312
2/21/2023 13:00,132,14.0,"2,836,953","6,677",1.4,2102202313
2/21/2023 14:00,144,14.0,"2,837,092","6,677",1.4,2102202314
2/21/2023 15:00,128,14.5,"2,837,227","6,677",1.45,2102202315
2/21/2023 16:00,140,14.0,"2,837,367","6,677",1.4,2102202316
2/21/2023 17:00,148,14.0,"2,837,510","6,677",1.4,2102202317
2/21/2023 18:00,132,14.0,"2,837,654","6,678",1.4,2102202318
2/21/2023 19:00,168,14.5,"2,837,800","6,678",1.45,2102202319
2/21/2023 20:00,148,14.5,"2,837,947","6,678",1.45,2102202320
2/21/2023 21:00,128,14.5,"2,838,083","6,678",1.45,2102202321
2/21/2023 22:00,144,14.5,"2,838,218","6,678",1.45,2102202322
2/21/2023 23:00,124,15.0,"2,838,337","6,678",1.5,2102202323
2/22/2023 0:00,124,15.0,"2,838,456","6,679",1.5,2202202300
2/22/2023 1:00,120,15.0,"2,838,570","6,679",1.5,2202202301
2/22/2023 2:00,120,16.0,"2,838,689","6,679",1.6,2202202302
2/22/2023 3:00,108,16.5,"2,838,799","6,679",1.65,2202202303
2/22/2023 4:00,112,17.0,"2,838,909","6,679",1.7,2202202304
2/22/2023 5:00,120,16.0,"2,839,018","6,679",1.6,2202202305
2/22/2023 6:00,116,16.5,"2,839,141","6,679",1.65,2202202306
2/22/2023 7:00,140,13.5,"2,839,272","6,679",1.35,2202202307
2/22/2023 8:00,160,14.0,"2,839,422","6,679",1.4,2202202308
2/22/2023 9:00,136,14.0,"2,839,563","6,679",1.4,2202202309
2/22/2023 10:00,128,14.0,"2,839,703","6,679",1.4,2202202310
2/22/2023 11:00,152,14.0,"2,839,848","6,679",1.4,2202202311
2/22/2023 12:00,140,13.5,"2,839,986","6,679",1.35,2202202312
2/22/2023 13:00,144,14.5,"2,840,125","6,679",1.45,2202202313
2/22/2023 14:00,132,14.5,"2,840,256","6,679",1.45,2202202314
2/22/2023 15:00,136,15.0,"2,840,393","6,679",1.5,2202202315
2/22/2023 16:00,140,15.0,"2,840,522","6,679",1.5,2202202316
2/22/2023 17:00,120,14.5,"2,840,655","6,679",1.45,2202202317
2/22/2023 18:00,128,14.0,"2,840,785","6,679",1.4,2202202318
2/22/2023 19:00,144,14.0,"2,840,934","6,679",1.4,2202202319
2/22/2023 20:00,132,14.5,"2,841,073","6,680",1.45,2202202320
2/22/2023 21:00,140,14.0,"2,841,219","6,680",1.4,2202202321
2/22/2023 22:00,156,14.5,"2,841,366","6,680",1.45,2202202322
2/22/2023 23:00,124,14.0,"2,841,492","6,680",1.4,2202202323
2/23/2023 0:00,112,14.5,"2,841,606","6,680",1.45,2302202300
2/23/2023 1:00,112,15.5,"2,841,725","6,680",1.55,2302202301
2/23/2023 2:00,112,16.0,"2,841,834","6,680",1.6,2302202302
2/23/2023 3:00,104,17.0,"2,841,941","6,680",1.7,2302202303
2/23/2023 4:00,116,17.0,"2,842,051","6,680",1.7,2302202304
2/23/2023 5:00,112,16.5,"2,842,161","6,680",1.65,2302202305
2/23/2023 6:00,104,15.0,"2,842,270","6,680",1.5,2302202306
2/23/2023 7:00,132,13.5,"2,842,406","6,680",1.35,2302202307
2/23/2023 8:00,132,13.5,"2,842,542","6,680",1.35,2302202308
2/23/2023 9:00,112,13.5,"2,842,674","6,681",1.35,2302202309
2/23/2023 10:00,144,14.0,"2,842,820","6,682",1.4,2302202310
2/23/2023 11:00,144,14.0,"2,842,968","6,682",1.4,2302202311
2/23/2023 12:00,136,14.0,"2,843,109","6,682",1.4,2302202312
2/23/2023 13:00,132,14.0,"2,843,250","6,682",1.4,2302202313
2/23/2023 14:00,124,14.5,"2,843,378","6,682",1.45,2302202314
2/23/2023 15:00,136,14.5,"2,843,511","6,682",1.45,2302202315
2/23/2023 16:00,124,14.0,"2,843,639","6,682",1.4,2302202316
2/23/2023 17:00,136,13.5,"2,843,779","6,682",1.35,2302202317
2/23/2023 18:00,136,13.0,"2,843,935","6,682",1.3,2302202318
2/23/2023 19:00,160,13.0,"2,844,083","6,682",1.3,2302202319
2/23/2023 20:00,136,14.0,"2,844,223","6,683",1.4,2302202320
2/23/2023 21:00,156,14.0,"2,844,376","6,683",1.4,2302202321
2/23/2023 22:00,152,14.0,"2,844,524","6,683",1.4,2302202322
2/23/2023 23:00,116,13.0,"2,844,651","6,683",1.3,2302202323
2/24/2023 0:00,120,14.0,"2,844,768","6,683",1.4,2402202300
2/24/2023 1:00,116,15.0,"2,844,886","6,683",1.5,2402202301
2/24/2023 2:00,124,16.0,"2,845,007","6,683",1.6,2402202302
2/24/2023 3:00,112,16.5,"2,845,119","6,683",1.65,2402202303
2/24/2023 4:00,112,17.0,"2,845,231","6,683",1.7,2402202304
2/24/2023 5:00,112,16.0,"2,845,343","6,683",1.6,2402202305
2/24/2023 6:00,112,14.5,"2,845,456","6,683",1.45,2402202306
2/24/2023 7:00,144,14.0,"2,845,591","6,683",1.4,2402202307
2/24/2023 8:00,168,14.0,"2,845,737","6,683",1.4,2402202308
2/24/2023 9:00,156,14.0,"2,845,883","6,684",1.4,2402202309
2/24/2023 10:00,148,14.5,"2,846,022","6,684",1.45,2402202310
2/24/2023 11:00,160,14.0,"2,846,169","6,684",1.4,2402202311
2/24/2023 12:00,160,14.0,"2,846,316","6,684",1.4,2402202312
2/24/2023 13:00,116,14.5,"2,846,447","6,684",1.45,2402202313
2/24/2023 14:00,136,14.5,"2,846,581","6,684",1.45,2402202314
2/24/2023 15:00,160,16.5,"2,846,731","6,684",1.65,2402202315
2/24/2023 16:00,140,14.0,"2,846,879","6,684",1.4,2402202316
2/24/2023 17:00,136,13.5,"2,847,019","6,684",1.35,2402202317
2/24/2023 18:00,168,12.5,"2,847,186","6,685",1.25,2402202318
2/24/2023 19:00,184,13.0,"2,847,354","6,685",1.3,2402202319
2/24/2023 20:00,176,13.5,"2,847,520","6,685",1.35,2402202320
2/24/2023 21:00,160,14.0,"2,847,689","6,686",1.4,2402202321
2/24/2023 22:00,160,13.5,"2,847,853","6,686",1.35,2402202322
2/24/2023 23:00,136,13.5,"2,847,992","6,686",1.35,2402202323
2/25/2023 0:00,124,14.0,"2,848,121","6,686",1.4,2502202300
2/25/2023 1:00,136,15.0,"2,848,247","6,686",1.5,2502202301
2/25/2023 2:00,112,16.0,"2,848,364","6,686",1.6,2502202302
2/25/2023 3:00,112,16.5,"2,848,480","6,686",1.65,2502202303
2/25/2023 4:00,120,16.5,"2,848,593","6,686",1.65,2502202304
2/25/2023 5:00,108,16.5,"2,848,708","6,686",1.65,2502202305
2/25/2023 6:00,128,15.0,"2,848,828","6,686",1.5,2502202306
2/25/2023 7:00,132,14.0,"2,848,961","6,686",1.4,2502202307
2/25/2023 8:00,148,14.0,"2,849,112","6,687",1.4,2502202308
2/25/2023 9:00,136,13.5,"2,849,252","6,687",1.35,2502202309
2/25/2023 10:00,164,13.0,"2,849,402","6,687",1.3,2502202310
2/25/2023 11:00,152,12.5,"2,849,555","6,687",1.25,2502202311
2/25/2023 12:00,156,13.0,"2,849,726","6,687",1.3,2502202312
2/25/2023 13:00,144,13.0,"2,849,875","6,688",1.3,2502202313
2/25/2023 14:00,136,14.0,"2,850,018","6,688",1.4,2502202314
2/25/2023 15:00,124,13.5,"2,850,145","6,688",1.35,2502202315
2/25/2023 16:00,132,13.0,"2,850,282","6,688",1.3,2502202316
2/25/2023 17:00,156,13.0,"2,850,421","6,688",1.3,2502202317
2/25/2023 18:00,148,13.0,"2,850,578","6,688",1.3,2502202318
2/25/2023 19:00,148,13.0,"2,850,733","6,689",1.3,2502202319
2/25/2023 20:00,160,13.5,"2,850,885","6,689",1.35,2502202320
2/25/2023 21:00,152,13.5,"2,851,034","6,689",1.35,2502202321
2/25/2023 22:00,140,13.0,"2,851,172","6,689",1.3,2502202322
2/25/2023 23:00,140,14.0,"2,851,310","6,689",1.4,2502202323
2/26/2023 0:00,120,14.0,"2,851,433","6,689",1.4,2602202300
2/26/2023 1:00,132,15.0,"2,851,566","6,689",1.5,2602202301
2/26/2023 2:00,124,15.5,"2,851,694","6,689",1.55,2602202302
2/26/2023 3:00,112,16.5,"2,851,816","6,689",1.65,2602202303
2/26/2023 4:00,120,17.0,"2,851,938","6,689",1.7,2602202304
2/26/2023 5:00,124,16.5,"2,852,062","6,689",1.65,2602202305
2/26/2023 6:00,128,15.5,"2,852,184","6,689",1.55,2602202306
2/26/2023 7:00,140,15.5,"2,852,323","6,689",1.55,2602202307
2/26/2023 8:00,116,13.5,"2,852,455","6,689",1.35,2602202308
2/26/2023 9:00,144,13.0,"2,852,599","6,690",1.3,2602202309
2/26/2023 10:00,180,13.0,"2,852,753","6,690",1.3,2602202310
2/26/2023 11:00,140,12.5,"2,852,905","6,690",1.25,2602202311
2/26/2023 12:00,148,12.5,"2,853,046","6,690",1.25,2602202312
2/26/2023 13:00,136,13.0,"2,853,191","6,691",1.3,2602202313
2/26/2023 14:00,148,14.0,"2,853,336","6,691",1.4,2602202314
2/26/2023 15:00,152,13.5,"2,853,488","6,692",1.35,2602202315
2/26/2023 16:00,136,13.5,"2,853,621","6,692",1.35,2602202316
2/26/2023 17:00,144,13.5,"2,853,775","6,692",1.35,2602202317
2/26/2023 18:00,156,13.0,"2,853,925","6,692",1.3,2602202318
2/26/2023 19:00,156,12.5,"2,854,082","6,692",1.25,2602202319
2/26/2023 20:00,148,13.0,"2,854,236","6,693",1.3,2602202320
2/26/2023 21:00,148,13.5,"2,854,385","6,693",1.35,2602202321
2/26/2023 22:00,152,13.5,"2,854,530","6,693",1.35,2602202322
2/26/2023 23:00,148,14.0,"2,854,681","6,693",1.4,2602202323
2/27/2023 0:00,132,14.0,"2,854,810","6,693",1.4,2702202300
2/27/2023 1:00,132,15.0,"2,854,932","6,693",1.5,2702202301
2/27/2023 2:00,116,15.5,"2,855,057","6,693",1.55,2702202302
2/27/2023 3:00,112,16.5,"2,855,177","6,693",1.65,2702202303
2/27/2023 4:00,108,16.5,"2,855,293","6,693",1.65,2702202304
2/27/2023 5:00,124,16.0,"2,855,413","6,693",1.6,2702202305
2/27/2023 6:00,116,15.0,"2,855,532","6,693",1.5,2702202306
2/27/2023 7:00,152,13.5,"2,855,665","6,693",1.35,2702202307
2/27/2023 8:00,160,14.0,"2,855,821","6,693",1.4,2702202308
2/27/2023 9:00,152,13.5,"2,855,973","6,693",1.35,2702202309
2/27/2023 10:00,164,14.0,"2,856,130","6,693",1.4,2702202310
2/27/2023 11:00,156,14.0,"2,856,290","6,694",1.4,2702202311
2/27/2023 12:00,152,13.5,"2,856,447","6,694",1.35,2702202312
2/27/2023 13:00,148,14.5,"2,856,602","6,694",1.45,2702202313
2/27/2023 14:00,136,14.0,"2,856,739","6,694",1.4,2702202314
2/27/2023 15:00,140,14.5,"2,856,890","6,694",1.45,2702202315
2/27/2023 16:00,148,14.5,"2,857,036","6,694",1.45,2702202316
2/27/2023 17:00,140,13.5,"2,857,183","6,694",1.35,2702202317
2/27/2023 18:00,156,13.0,"2,857,330","6,695",1.3,2702202318
2/27/2023 19:00,160,13.0,"2,857,492","6,695",1.3,2702202319
2/27/2023 20:00,172,13.5,"2,857,655","6,695",1.35,2702202320
2/27/2023 21:00,156,13.5,"2,857,808","6,695",1.35,2702202321
2/27/2023 22:00,132,13.5,"2,857,952","6,695",1.35,2702202322
2/27/2023 23:00,120,13.5,"2,858,080","6,695",1.35,2702202323
2/28/2023 0:00,120,14.5,"2,858,203","6,695",1.45,2802202300
2/28/2023 1:00,128,15.5,"2,858,330","6,695",1.55,2802202301
2/28/2023 2:00,108,16.0,"2,858,450","6,695",1.6,2802202302
2/28/2023 3:00,108,16.5,"2,858,573","6,695",1.65,2802202303
2/28/2023 4:00,112,17.0,"2,858,688","6,695",1.7,2802202304
2/28/2023 5:00,124,16.5,"2,858,806","6,695",1.65,2802202305
2/28/2023 6:00,132,14.5,"2,858,925","6,695",1.45,2802202306
2/28/2023 7:00,136,13.5,"2,859,055","6,695",1.35,2802202307
2/28/2023 8:00,156,14.0,"2,859,217","6,695",1.4,2802202308
2/28/2023 9:00,148,14.0,"2,859,364","6,695",1.4,2802202309
2/28/2023 10:00,160,14.0,"2,859,512","6,695",1.4,2802202310
2/28/2023 11:00,160,13.5,"2,859,670","6,695",1.35,2802202311
2/28/2023 12:00,144,13.5,"2,859,819","6,696",1.35,2802202312
2/28/2023 13:00,120,11.5,"2,859,935","6,696",1.15,2802202313
2/28/2023 14:00,152,14.0,"2,860,084","6,696",1.4,2802202314
2/28/2023 15:00,144,15.0,"2,860,234","6,696",1.5,2802202315
2/28/2023 16:00,148,15.0,"2,860,383","6,696",1.5,2802202316
2/28/2023 17:00,164,14.0,"2,860,534","6,696",1.4,2802202317
2/28/2023 18:00,164,13.0,"2,860,688","6,697",1.3,2802202318
2/28/2023 19:00,164,13.0,"2,860,849","6,697",1.3,2802202319
2/28/2023 20:00,140,13.0,"2,861,009","6,697",1.3,2802202320
2/28/2023 21:00,164,13.5,"2,861,168","6,697",1.35,2802202321
2/28/2023 22:00,136,13.5,"2,861,313","6,698",1.35,2802202322
2/28/2023 23:00,152,13.5,"2,861,466","6,698",1.35,2802202323
3/1/2023 0:00,148,14.5,"2,861,602","6,698",1.45,103202300
3/1/2023 1:00,132,15.0,"2,861,732","6,698",1.5,103202301
3/1/2023 2:00,136,16.0,"2,861,861","6,698",1.6,103202302
3/1/2023 3:00,112,16.5,"2,861,983","6,698",1.65,103202303
3/1/2023 4:00,120,17.0,"2,862,106","6,698",1.7,103202304
3/1/2023 5:00,116,16.0,"2,862,224","6,698",1.6,103202305
3/1/2023 6:00,116,14.0,"2,862,344","6,698",1.4,103202306
3/1/2023 7:00,140,13.5,"2,862,478","6,698",1.35,103202307
3/1/2023 8:00,168,13.5,"2,862,631","6,698",1.35,103202308
3/1/2023 9:00,148,13.0,"2,862,787","6,698",1.3,103202309
3/1/2023 10:00,152,13.0,"2,862,934","6,698",1.3,103202310
3/1/2023 11:00,140,13.0,"2,863,085","6,698",1.3,103202311
3/1/2023 12:00,148,13.0,"2,863,242","6,698",1.3,103202312
